gene,Methylation variation
LOC100506714,0.0002934878820589021
GLI2,0.00029339079847955465
ATP2B2,0.00029312867809497007
STON1-GTF2A1L,0.00029253039911620075
ITCH,0.0002924179916236045
EPB41,0.0002923310501898952
ADRBK2,0.0002915946337462482
PPP2R5C,0.00029066893313490236
AFF3,0.0002902491027501663
C12orf42,0.00028963087600126917
WWC1,0.0002895972992407388
USP6NL,0.0002886847846177897
RP11-138B4.1,0.00028749254291874336
ZMIZ1,0.0002874286506169729
RAP1GAP2,0.0002873996634374027
MACF1,0.0002864546227964154
CDK19,0.0002864160361921698
OBSCN,0.00028541912384651337
NCK2,0.00028509810147056515
ROR2,0.0002848388812216019
ARHGEF10L,0.00028481434016894275
PCNXL2,0.000284757812640225
SFMBT1,0.00028372434816226666
LOC101927744,0.00028359746417111036
RP4-724E16.2,0.00028359746417111036
RNU7-14P,0.00028359746417111036
ZNF217,0.00028359746417111036
EVC2,0.00028236402169273697
HSPG2,0.00028184304855764265
TRNASUP5P,0.0002816269446159471
MIR4798,0.0002816269446159471
PRKCG,0.00028156983105702285
EPB41L1,0.00028124302919194474
EXOC2,0.00028112231819269026
RCAN2,0.00028090077348229514
SGK1,0.0002806287981969778
APBA2,0.00028051756827177755
CR1,0.00028004716264255953
TMEM230,0.0002800415507603505
IQSEC1,0.00027978738501660886
INPP5A,0.0002797246841293196
SGMS1,0.0002793296272801447
LOC101927911,0.0002785739702370946
ESPN,0.0002777598428189153
SLC8A3,0.00027768704503641393
PDE1C,0.00027713564843853835
SEPT9,0.0002762698808357523
CDH20,0.0002761842750254587
CCND3,0.00027612834752001444
LKAAEAR1,0.00027595622578838387
RGS19,0.00027595622578838387
SOX18,0.00027595622578838387
TCEA2,0.00027595622578838387
MYT1,0.00027595622578838387
MIR6813,0.00027595622578838387
NPBWR2,0.00027595622578838387
LINC00176,0.00027595622578838387
OPRL1,0.00027595622578838387
ABTB2,0.0002756429284216771
MTUS2,0.000275542587394941
ADAMTSL2,0.00027542578262369316
ADAMTS16,0.00027531855127550385
BRI3,0.0002751222365591332
BAIAP2L1,0.0002751222365591332
SLC8A2,0.0002750667222804283
LOC401557,0.00027490663606437744
OLFM1,0.00027490663606437744
LOC102723948,0.00027490663606437744
DNAH5,0.0002748761804183509
UNC80,0.00027485179066243163
KCNN3,0.0002748227685942743
CYTH1,0.00027445183223680247
CACNG2,0.0002743484198600911
PRKAG2,0.0002743252256600769
BTBD11,0.0002733631300186129
PDS5A,0.0002733517233725233
BNC2,0.0002732954829758193
RBM33,0.0002732784055800679
CNTNAP3,0.0002732109556112198
PTPN14,0.0002732062550337485
TUBGCP6,0.0002728880106957402
MCC,0.0002728814880213757
DNAH17,0.0002721185412949792
HSPA12A,0.0002719288260548589
COL26A1,0.0002718087493185311
LINC01007,0.0002718087493185311
MARCH1,0.0002717030166612928
GNAL,0.00027143277437823027
ATG2B,0.00027104038675276545
ROBO1,0.000270916505332556
ARHGAP22,0.0002703951145767321
RNF103-CHMP3,0.0002703581747763413
TRIO,0.00027007586121506486
ACYP2,0.00026953716208620717
ATP8B1,0.0002692863361735312
PALM2-AKAP2,0.00026916649621240796
PLEKHM3,0.00026916132375028246
NFASC,0.00026894091315355707
COL4A2,0.0002688064675106659
IGSF21,0.00026824164546583265
PSMA1,0.00026779991653854004
TJP1,0.00026761081902134477
NHSL2,0.0002674883387704142
TRAF3,0.00026748322594209186
USP7,0.0002670664330666311
RXRA,0.0002669507849140464
LOC101928710,0.0002667817533912737
LOC100419624,0.0002667817533912737
DNAH17-AS1,0.0002667817533912737
CACNA2D2,0.0002667797014205951
DNAJB6,0.0002664173378707931
NAIP,0.00026596035902078764
PHRF1,0.00026488346994538875
ZEB2,0.0002646394259032077
SLC12A9,0.00026461448289910393
ARHGEF7,0.000263979217115352
KIAA1598,0.0002638264433161287
SOBP,0.0002637423677535188
MIR4669,0.00026337252602128165
LOC101928384,0.00026337252602128165
ZMYND8,0.0002633653422723201
WASF5P,0.00026335903832663924
TBXAS1,0.00026331720213079013
ST3GAL3,0.0002626811592259257
PDE4DIP,0.0002626144910106744
MDH2,0.00026201483890162886
CD99L2,0.00026125303517632694
UBE2F-SCLY,0.0002609455987265804
EPG5,0.00025997601560974937
BSN,0.00025936734887314943
MGAT5B,0.000259238457404399
LINC00338,0.000259238457404399
SCARNA16,0.000259238457404399
MIR6516,0.000259238457404399
MAPK4,0.0002591617213424012
BRWD1,0.00025881463756660694
L3MBTL4,0.0002584455949450662
C1orf159,0.0002582951613251569
PRKAG2-AS1,0.00025802699157543234
LOC644090,0.00025802699157543234
ATP11A,0.0002577269743956478
C7orf50,0.00025766619025155305
FHAD1,0.0002576513817662051
RGS17,0.0002573586134716533
ACOT7,0.0002569484409653186
KDM4B,0.0002569315685138063
ATR,0.00025634496887781775
TSSC1,0.0002558983483441541
CHRNA7,0.0002558390639237896
CABIN1,0.0002552618599863962
MEGF11,0.00025506475039959825
TSPAN9,0.00025492633255984256
KLHL22,0.00025453538293544156
LOC101928402,0.0002543547981230135
RNU7-69P,0.0002543547981230135
MEMO1P4,0.0002543547981230135
LOC100422369,0.0002543547981230135
STAG2,0.0002543547981230135
LOC102723417,0.0002543547981230135
LOC102723431,0.0002543547981230135
XIAP,0.0002543547981230135
CHCHD2P1,0.0002543547981230135
MIR519C,0.00025429282808326785
MIR523,0.00025429282808326785
MIR518C,0.00025429282808326785
MIR518E,0.00025429282808326785
MIR519A1,0.00025429282808326785
MIR522,0.00025429282808326785
MIR526A1,0.00025429282808326785
MIR517A,0.00025429282808326785
MIR515-2,0.00025429282808326785
MIR524,0.00025429282808326785
MIR498,0.00025429282808326785
MIR516B1,0.00025429282808326785
MIR518D,0.00025429282808326785
MIR518A2,0.00025429282808326785
MIR520D,0.00025429282808326785
MIR519D,0.00025429282808326785
MIR519E,0.00025429282808326785
MIR1283-2,0.00025429282808326785
MIR517C,0.00025429282808326785
MIR520C,0.00025429282808326785
MIR519A2,0.00025429282808326785
MIR519B,0.00025429282808326785
MIR520E,0.00025429282808326785
MIR371A,0.00025429282808326785
MIR371B,0.00025429282808326785
MIR520B,0.00025429282808326785
MIR518A1,0.00025429282808326785
SEPT7P8,0.00025429282808326785
MYADM,0.00025429282808326785
MIR373,0.00025429282808326785
MIR516A1,0.00025429282808326785
MIR526A2,0.00025429282808326785
MIR520F,0.00025429282808326785
MIR516B2,0.00025429282808326785
MIR1323,0.00025429282808326785
MIR525,0.00025429282808326785
MIR517B,0.00025429282808326785
MIR372,0.00025429282808326785
MIR520H,0.00025429282808326785
MIR521-1,0.00025429282808326785
MIR526B,0.00025429282808326785
MIR520G,0.00025429282808326785
RPLP1P12,0.00025429282808326785
MIR518B,0.00025429282808326785
MIR520A,0.00025429282808326785
NLRP12,0.00025429282808326785
MIR521-2,0.00025429282808326785
MIR516A2,0.00025429282808326785
HMGN1P32,0.00025429282808326785
MIR512-2,0.00025429282808326785
MIR518F,0.00025429282808326785
MIR515-1,0.00025429282808326785
MIR512-1,0.00025429282808326785
MIR1283-1,0.00025429282808326785
MIR527,0.00025429282808326785
UBE3C,0.0002537902436229666
TRIM40,0.00025293128279854854
KIAA1244,0.00025285363272687403
ATP10A,0.0002520688314950966
TLL2,0.00025163120533575214
JPH3,0.00025159538561725543
RP4-753M9.1,0.0002514771513927521
PDGFD,0.0002514365994652478
RREB1,0.00025141806846414163
RPL21P35,0.00025141016195896797
C2orf57,0.00025141016195896797
MIR1244-3,0.00025141016195896797
RPL23AP26,0.00025141016195896797
PTMA,0.00025141016195896797
LINC00471,0.00025141016195896797
NMUR1,0.00025141016195896797
COX10,0.00025061006122666785
AC104024.1,0.00025053266669637224
MPRIP,0.00025053266669637224
TNFRSF13B,0.00025053266669637224
OSBPL1A,0.00025047488615326425
COX5BP7,0.0002503216447226806
APOBEC3H,0.0002503216447226806
APOBEC3G,0.0002503216447226806
APOBEC3B-AS1,0.0002503216447226806
APOBEC3A,0.0002503216447226806
CBX7,0.0002503216447226806
APOBEC3F,0.0002503216447226806
LOC101927202,0.0002503216447226806
APOBEC3C,0.0002503216447226806
FUNDC2P4,0.0002503216447226806
APOBEC3B,0.0002503216447226806
APOBEC3D,0.0002503216447226806
SERGEF,0.00025021280215075373
LRP5,0.0002500369017347802
GAB2,0.0002499688301098273
SEMA6A,0.0002499234918391034
ANKRD44,0.00024938611759383277
DAPK1,0.0002489760739347983
ZCCHC14,0.0002488676105780307
PITPNM3,0.0002486433021238552
NEDD4L,0.0002485792780671308
ABLIM1,0.00024844010945465194
FRMD5,0.00024842525887282257
OSBP2,0.0002484047674372547
AFAP1L2,0.00024837051989061383
AGPAT3,0.00024831678908759333
TAF1,0.0002482836580635524
PEX6,0.0002482533768008879
MEIS1,0.00024806912801226085
MORN1,0.0002478287211756986
C20orf112,0.0002476632392526447
NRG2,0.0002471913814707747
BLOC1S5-TXNDC5,0.0002469601265105638
RRP1,0.0002465907989512514
ZNF473,0.0002462552274061673
LOC100506022,0.0002461666119048409
SPSB1,0.0002461666119048409
LOC102724265,0.0002448013090408359
LOC101928292,0.0002448013090408359
LOC101928262,0.0002448013090408359
BCAR3,0.0002445233371371217
CBFA2T2,0.00024429085270587925
CNTNAP3B,0.00024413458145321762
TEX9,0.00024407230549611396
GNG7,0.00024360927441074116
TNRC18,0.00024261021844576865
TSPEAR,0.0002425816033655387
STK3,0.00024252191201913346
TCTEX1D2,0.00024250994574674377
RCOR1,0.00024236065771348825
LOC101926982,0.0002423386370174624
LOC100996549,0.0002423386370174624
NOL10,0.0002420148552558671
LAMA5,0.000241960773193263
SFMBT2,0.0002415361754011939
CLDN10,0.00024098061719334668
TTLL10,0.0002409517148984875
KLHDC4,0.00024081617375407561
MIR6775,0.00024081617375407561
SLC7A5,0.00024081617375407561
LOC100129637,0.00024081617375407561
LOC102724467,0.00024081617375407561
RP11-278H7.1,0.0002394293302030838
HECTD4,0.00023932401058563064
METTL16,0.00023926982955350818
C9orf3,0.00023908813740373315
PCDHGA12,0.00023889549518589425
PCDHGA2,0.00023889549518589425
PCDHGB3,0.00023889549518589425
PCDHGA8,0.00023889549518589425
PCDHGA10,0.00023889549518589425
PCDHGA3,0.00023889549518589425
PCDHGA4,0.00023889549518589425
PCDHGA7,0.00023889549518589425
PCDHGA6,0.00023889549518589425
PCDHGB7,0.00023889549518589425
PCDHG@,0.00023889549518589425
PCDHGB5,0.00023889549518589425
PCDHGB1,0.00023889549518589425
PCDHGA1,0.00023889549518589425
PCDHGA9,0.00023889549518589425
PCDHGA5,0.00023889549518589425
PCDHGB6,0.00023889549518589425
PCDHGB4,0.00023889549518589425
PCDHGA11,0.00023889549518589425
PCDHGB2,0.00023889549518589425
SRPK2,0.0002388277565252613
CLEC4C,0.00023861699063080656
APOBEC1,0.00023861699063080656
GDF3,0.00023861699063080656
NANOGNB,0.00023861699063080656
NANOG,0.00023861699063080656
DPPA3,0.00023861699063080656
MIR4516,0.00023815390751178838
SNHG9,0.00023815390751178838
MIR6511B-1,0.00023815390751178838
NOXO1,0.00023815390751178838
MIR3180-5,0.00023815390751178838
GFER,0.00023815390751178838
RNF151,0.00023815390751178838
TBL3,0.00023815390751178838
PKD1,0.00023815390751178838
SNORA78,0.00023815390751178838
MIR3179-2,0.00023815390751178838
NDUFB10,0.00023815390751178838
SNORA64,0.00023815390751178838
SLC9A3R2,0.00023815390751178838
NTHL1,0.00023815390751178838
ZNF598,0.00023815390751178838
SYNGR3,0.00023815390751178838
RPS2,0.00023815390751178838
NPW,0.00023815390751178838
TSC2,0.00023815390751178838
SNORA10,0.00023815390751178838
MIR1225,0.00023815390751178838
GFOD1,0.00023785626968375934
NAA35,0.00023785475456645087
FRAS1,0.00023785011093509876
ANKRD11,0.00023775610716629623
DCAF6,0.00023770546248836038
UST,0.00023757865046758714
LOC100419892,0.0002374169015269661
DLGAP1-AS1,0.0002374169015269661
LARP4B,0.00023736563294232959
DHX34,0.00023701529480367172
MIR3190,0.00023701529480367172
MIR3191,0.00023701529480367172
C5AR1,0.00023701529480367172
BBC3,0.00023701529480367172
C5AR2,0.00023701529480367172
CCDC9,0.00023701529480367172
MEIS3,0.00023701529480367172
LOC102723962,0.00023701529480367172
PRR24,0.00023701529480367172
WHSC1,0.00023679683464158978
ATXN2,0.00023669354164550615
CLASP1,0.00023667105911848814
ZNF236,0.00023639632370835634
PRKCQ,0.00023614648612713763
TTC7A,0.0002357749600157158
MVB12B,0.00023444254021181724
HERC2,0.00023428622054036676
ZNF618,0.0002339421062430366
TRAF3IP2-AS1,0.00023372889473924168
ASS1,0.00023354434527612627
PTCHD2,0.00023308642532828593
PEX14,0.00023266891893181012
FAM102A,0.00023255114841360102
LINC01081,0.00023244238423750625
RBL1,0.00023230644664153509
DENND2A,0.00023196782113731239
MKRN1,0.00023196782113731239
C20orf26,0.00023169893937646945
RPH3AL,0.000231314801607896
CTBP2,0.00023124884434758459
TRRAP,0.0002312378536932435
RAD54L2,0.00023119402399824357
COL4A1,0.00023117553049819504
C19orf38,0.00023108921624586512
CACNA1I,0.00023101037995359314
CNOT1,0.00023077087147892612
TFRC,0.0002306208386519859
LMX1A,0.00023057833679217558
RPA1,0.0002304886785457608
MBP,0.00023037407013549663
FLJ12825,0.00023017030995654494
C15orf27,0.00023001787557568485
WBP1L,0.00022997963321095885
PAX5,0.00022978121284371404
MYO10,0.0002297402747670122
IGSF9B,0.000229565872247304
WHSC1L1,0.0002293578149982112
ATF5,0.00022934894047896693
AKT1S1,0.00022934894047896693
PNKP,0.00022934894047896693
MIR4749,0.00022934894047896693
SIGLEC11,0.00022934894047896693
IL4I1,0.00022934894047896693
NUP62,0.00022934894047896693
TBC1D17,0.00022934894047896693
SIGLEC16,0.00022934894047896693
MIR4750,0.00022934894047896693
PTOV1,0.00022934894047896693
VRK3,0.00022934894047896693
PTOV1-AS1,0.00022934894047896693
MIR4751,0.00022934894047896693
CHSY1,0.00022928283435297208
GCSH,0.00022912897322551463
CCDC57,0.00022897607387197783
MIR638,0.0002288583872555536
ILF3,0.0002288583872555536
QTRT1,0.0002288583872555536
MIR199A1,0.0002288583872555536
MIR4748,0.0002288583872555536
DNM2,0.0002288583872555536
ILF3-AS1,0.0002288583872555536
MIR6793,0.0002288583872555536
TMED1,0.0002288583872555536
TTC40,0.00022864298594000538
TCFL5,0.0002286355324069609
PPP1R16B,0.00022857625284130866
CHST8,0.00022851549022137336
EHMT1,0.0002282341271677976
CACNB2,0.00022815450897436837
SNX8,0.00022712189547046655
NUDT1,0.00022712189547046655
EIF3B,0.00022712189547046655
MIR6836,0.00022712189547046655
LOC645357,0.00022712189547046655
FTSJ2,0.00022712189547046655
RP11-536I6.1,0.00022657115825204703
GRIP2,0.00022657115825204703
SLC6A6,0.00022657115825204703
CRISPLD2,0.0002263157967520768
LOC123862,0.0002263157967520768
LOC101928474,0.0002263157967520768
ZDHHC7,0.0002263157967520768
SNRPN,0.00022629506080007445
KIF13B,0.00022620880676247333
RAPGEF1,0.00022606379102611083
OSBPL9,0.00022592103600329236
SLC23A2,0.00022588663010747023
RPS21P7,0.00022588663010747023
LOC102724905,0.00022588663010747023
N4BP2L2,0.00022585755161925352
VPRBP,0.00022576010380504608
NPHP4,0.00022484897927625315
RPS27AP3,0.000224729851816564
SAMHD1,0.000224729851816564
RPS3AP3,0.000224729851816564
TLDC2,0.000224729851816564
ARHGAP19-SLIT1,0.0002245910271292217
MCPH1,0.0002244906196553309
ZBTB16,0.00022426399738846106
PIM1,0.0002240437072597442
COX6A1P2,0.0002240437072597442
MTCH1,0.0002240437072597442
FGD2,0.0002240437072597442
RPL12P2,0.0002240437072597442
IGSF11,0.00022373072299113715
RIBC2,0.00022372514467691693
SMC1B,0.00022372514467691693
FBLN1,0.00022372514467691693
LOC100506737,0.00022372514467691693
GNMT,0.00022356652988271268
PTCRA,0.00022356652988271268
GLTSCR1L,0.00022356652988271268
RPL7L1,0.00022356652988271268
C6orf226,0.00022356652988271268
FLJ38717,0.00022356652988271268
RPL24P4,0.00022356652988271268
CNPY3,0.00022356652988271268
CCNJL,0.0002235079815801808
MKI67,0.00022338014375526197
CES5A,0.00022309575454620392
PAX2,0.000222927838993763
PISD,0.000222705024809841
KIAA1211L,0.00022268296997569897
PRKAR1B,0.00022229288284209708
MIR4752,0.000222012153543442
LOC100420187,0.000222012153543442
LILRB5,0.000222012153543442
LOC100421130,0.000222012153543442
LILRB3,0.000222012153543442
JAKMIP1,0.0002219800282898891
PARVB,0.0002219767104846163
ARHGEF4,0.00022190758393714308
SLC29A4,0.00022158495073820752
WWC2,0.0002215287349091318
ANO1,0.00022142977645318686
DNAH2,0.00022126682984258028
SLC12A6,0.00022085500889972018
CLTCL1,0.00022084802735753572
KATNB1,0.0002207917803472235
ZNF516,0.0002206343682449891
SPRED2,0.00022062766700112776
BCMO1,0.0002204876110316462
PKD1L2,0.0002204876110316462
PSME4,0.0002202636583872391
TRIM2,0.0002200330491839237
TMCO4,0.00021994982721192693
SOS2,0.0002197894729618299
ZNF317,0.0002195727155472057
GCOM1,0.0002195200954162933
XYLT1,0.00021934117159287295
TAPBP,0.00021907853587535203
PHLDB2,0.00021898879464979956
XPO7,0.00021891837795207957
CMIP,0.00021891269327568947
ZNF536,0.0002186058251850592
SCOC,0.00021824604455142696
LOC101927441,0.00021824405641685757
LOC101927417,0.00021824405641685757
CELA2A,0.00021824405641685757
CTRC,0.00021824405641685757
EFHD2,0.00021824405641685757
FAM110B,0.00021817682136025855
CBS,0.00021810078923250502
NDUFV3,0.00021810078923250502
LOC102724969,0.00021810078923250502
MIR5692B,0.00021810078923250502
PKNOX1,0.00021810078923250502
SNX6,0.0002179225290693765
RNU1-27P,0.0002179225290693765
EAPP,0.0002179225290693765
LOC102723319,0.0002179225290693765
RPL23AP8,0.0002179225290693765
RNU1-28P,0.0002179225290693765
CFL2,0.0002179225290693765
LOC102723306,0.0002179225290693765
RPS19P3,0.0002179225290693765
SLC51A,0.00021776670151377224
LOC102723473,0.00021776670151377224
ZDHHC19,0.00021776670151377224
PCYT1A,0.00021776670151377224
LINC00885,0.00021776670151377224
KIAA0355,0.0002175868683137341
AK8,0.0002175549085371052
WNK2,0.00021707615305225104
FGF12,0.00021686342559770676
RPL39P17,0.0002168330716330741
LOC100996724,0.00021659827025446939
DNAJC11,0.00021611634655988515
CDC14B,0.0002160112784839801
EML1,0.00021599346039259207
VWF,0.0002158955349660223
TMCO3,0.00021587733471746287
LINC00051,0.00021573129092082032
MIR4472-1,0.00021573129092082032
MIR6809,0.00021567063097090384
TNS1,0.00021567063097090384
WDR59,0.0002156306743410781
CTNNBIP1,0.0002154827268320444
CLSTN1,0.0002154827268320444
HES2,0.00021543859316372564
MIR4252,0.00021543859316372564
PRKCZ,0.000215280563120847
GIGYF1,0.00021510846710885522
ZAN,0.00021510846710885522
GNB2,0.00021510846710885522
EPHB4,0.00021510846710885522
EPO,0.00021510846710885522
POP7,0.00021510846710885522
LOC727947,0.00021510819188607996
PWWP2A,0.00021510819188607996
FABP6,0.00021510819188607996
KIF19,0.00021505067747671722
CCDC64,0.00021501676353934064
SPG7,0.0002148925113796515
LINC00207,0.00021476880954083687
KRT18P23,0.00021476880954083687
LINC00229,0.00021476880954083687
ANP32BP2,0.00021476880954083687
PRR5,0.00021476880954083687
DLEU2,0.0002147044221065831
ZNRF1,0.00021444066323624713
C8orf44-SGK3,0.00021416071880653434
RBM47,0.00021407325100497997
SFI1,0.00021363799185082462
LINC00673,0.0002136157880596839
TFAP2C,0.0002136047609615519
PTMAP6,0.0002136047609615519
NACC2,0.0002135377787098235
LINC00528,0.0002132927310878909
BCL2L13,0.0002132927310878909
ATP6V1E1,0.0002132927310878909
MIR3198-1,0.0002132927310878909
BID,0.0002132927310878909
TTC39C,0.00021328474962611143
LOC101927820,0.00021326639583416296
BMP7,0.00021326639583416296
LOC102723590,0.00021326639583416296
CECR1,0.00021303072311790704
CECR5,0.00021303072311790704
RPL32P5,0.00021303072311790704
CECR5-AS1,0.00021303072311790704
CECR3,0.00021303072311790704
FAM32B,0.00021303072311790704
FAM69A,0.00021295029732496025
TSC22D1,0.00021286050816690297
MAN1C1,0.00021283679175705856
LFNG,0.00021278754512977577
BRAT1,0.00021278754512977577
IQCE,0.00021278754512977577
GRIFIN,0.00021278754512977577
MIR4648,0.00021278754512977577
TTYH3,0.00021278754512977577
PSMD14,0.00021276465368505368
TSPAN18,0.00021194830500104227
DIAPH1,0.00021194412560443865
MEI1,0.0002117752930575479
COMT,0.00021157265129188204
TTC18,0.00021153719813613486
LOC100294362,0.00021150699335905517
DCHS2,0.00021133523836547243
RUFY1,0.00021120171054375879
SGIP1,0.0002111639040863259
ASS1P7,0.0002109415398056136
TBL1XR1,0.0002109415398056136
LINC00501,0.0002109415398056136
LOC100294341,0.00021084899565583282
CRY1,0.0002106806208059158
INSR,0.0002106332389978844
LRAT,0.0002105581552441966
HMG20A,0.0002102794576563349
GON4L,0.00021020278714596236
LOC100420586,0.00021014927762185888
POLRMT,0.00021014927762185888
FGF22,0.00021014927762185888
RPS2P52,0.00021014927762185888
FSTL3,0.00021014927762185888
BSG,0.00021014927762185888
PALM,0.00021014927762185888
PRSS57,0.00021014927762185888
RNF126,0.00021014927762185888
HCN2,0.00021014927762185888
MISP,0.00021014927762185888
SPEN,0.0002101226524895691
PTPRE,0.0002099367303139647
PKIB,0.00020960599938053286
RAP1GAP,0.0002095978797258911
LEPR,0.00020953546920834056
ADCY1,0.0002090297912380819
LOC100421594,0.0002087301315220299
CCDC135,0.0002087301315220299
GPR97,0.0002087301315220299
GPR56,0.0002087301315220299
GPR114,0.0002087301315220299
HMGB3P32,0.0002087301315220299
WDR33,0.0002086580274838902
LOC101929761,0.00020794578203055995
CLDN14,0.0002078968097548931
SFXN5,0.00020771834316117904
TRPM4,0.00020763584076246417
PPARA,0.00020756758045130033
